uuid,activation_date,total_cost,product_name,customer_gender,long,lat,country,follow_on_cost,downpmt_cost,contract_days,follow_on_days,receivable_per_day,organization,exchange_rate,adm2
494590fd,2023-10-12,10964.91228,SunClassic,Female,35.785,2.11,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,TURKANA
49499493,2024-07-05,21929.82456,SunExtra + Radio,Female,39.64,-0.823,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,TANA RIVER
494a2c75,2021-02-11,10964.91228,SunClassic,Female,36.151,-0.164,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,NAKURU
494dd5e6,2024-07-16,10964.91228,SunClassic,Male,39.598,0.33,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,GARISSA
49501a87,2023-11-05,102880.6584,SunSuper TV,Female,9.89,10.28,Nigeria,94650.20576,8230.452675,125,115,823.0452675,SunCompany,0.00243,Bauchi
4956e9fc,2021-10-23,109649.1228,SunPump,Male,36.582,1.57,Kenya,93201.75439,16447.36842,400,340,274.122807,SunCompany,0.00912,SAMBURU
495cbdda,2024-09-27,16447.36842,SunClassic + Radio,Male,38.68,0.631,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,ISIOLO
495ee0e5,2024-06-07,16447.36842,SunClassic + Radio,Female,37.873,-1.131,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,KITUI
4964659e,2022-05-25,102880.6584,SunSuper TV,Female,7.338,10.22,Nigeria,94650.20576,8230.452675,125,115,823.0452675,SunCompany,0.00243,Kaduna
49659e1f,2024-01-28,10964.91228,SunCookstove,Male,39.877,2.422,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,WAJIR
49674469,2022-07-17,10964.91228,SunClassic,Male,38.891,1.079,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,ISIOLO
496d0cf5,2024-05-11,41152.26337,SunCookstove,Male,5.142,9.454,Nigeria,39094.65021,2057.613169,100,95,411.5226337,SunCompany,0.00243,Niger
4972d93a,2024-03-16,16447.36842,SunClassic + Radio,Female,38.313,0.666,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,ISIOLO
4974f000,2023-12-28,10964.91228,SunClassic,Female,36.316,0.675,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,BARINGO
497705f3,2024-06-07,16447.36842,SunClassic + Radio,Female,39.149,2.623,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,WAJIR
4.98E+162,2023-08-10,10964.91228,SunClassic,Female,38.223,1.043,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,ISIOLO
4985a317,2023-07-20,10964.91228,SunCookstove,Female,37.632,2.207,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,MARSABIT
4985e9ae,2024-09-19,21929.82456,SunExtra + Radio,Female,36.801,-0.506,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,NYERI
498796a5,2021-02-07,109649.1228,SunPump,Female,36.641,-0.013,Kenya,93201.75439,16447.36842,400,340,274.122807,SunCompany,0.00912,NYANDARUA
498bcfc5,2024-09-29,16447.36842,SunClassic + Radio,Female,40.485,-1.528,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,GARISSA
498c5762,2024-02-09,16447.36842,SunClassic + Radio,Female,39.266,-1.502,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,TANA RIVER
498cf301,2023-10-25,109649.1228,SunPump,Male,40.209,2.777,Kenya,93201.75439,16447.36842,400,340,274.122807,SunCompany,0.00912,WAJIR
498fce7d,2022-10-31,10964.91228,SunCookstove,Male,39.862,2.158,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,WAJIR
49906fdb,2024-01-19,21929.82456,SunExtra + Radio,Female,38.471,-1.333,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,KITUI
499116b8,2022-12-22,10964.91228,SunClassic,Female,36.778,0.104,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,LAIKIPIA
49913239,2024-01-12,10964.91228,SunClassic,Female,39.423,-0.935,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,TANA RIVER
499188c6,2022-03-01,21929.82456,SunExtra + Radio,Female,39.496,0.536,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,GARISSA
49987050,2023-05-11,10964.91228,SunClassic,Female,35.321,1.208,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,WEST POKOT
499ba593,2024-01-19,41152.26337,SunClassic,Female,10.952,9.712,Nigeria,39094.65021,2057.613169,100,95,411.5226337,SunCompany,0.00243,Gombe
499ebf10,2023-12-18,21929.82456,SunExtra + Radio,Male,38.427,0.615,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,ISIOLO
499fd814,2023-12-23,27412.2807,SunSuper TV,Female,39.193,2.074,Kenya,25219.29825,2192.982456,125,115,219.2982456,SunCompany,0.00912,WAJIR
49a1b93b,2023-01-16,61728.39506,SunClassic + Radio,Female,6.554,7.704,Nigeria,57613.16872,4115.226337,150,140,411.5226337,SunCompany,0.00243,Kogi
49a24ade,2021-11-21,10964.91228,SunClassic,Female,40.378,1.716,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,WAJIR
49a2e8a2,2024-03-08,10964.91228,SunCookstove,Male,35.533,2.085,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,TURKANA
49aa3596,2023-11-05,82304.52675,SunExtra + Radio,Male,10.482,9.709,Nigeria,78189.30041,4115.226337,100,95,823.0452675,SunCompany,0.00243,Bauchi
49b1bef3,2023-01-25,16447.36842,SunClassic + Radio,Female,37.533,2.095,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,MARSABIT
49b1ed2b,2022-09-25,82304.52675,SunExtra + Radio,Female,10.607,9.188,Nigeria,78189.30041,4115.226337,100,95,823.0452675,SunCompany,0.00243,Plateau
49b359df,2022-11-28,411522.6337,SunPump,Female,11.265,10.484,Nigeria,349794.2387,61728.39506,400,340,1028.806584,SunCompany,0.00243,Gombe
49b4fd4e,2024-08-01,16447.36842,SunClassic + Radio,Male,37.653,0.221,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,MERU
49b56dfa,2024-09-14,21929.82456,SunExtra + Radio,Male,37.811,0.52,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,MERU
49b97425,2024-08-08,41152.26337,SunCookstove,Male,5.26,10.47,Nigeria,39094.65021,2057.613169,100,95,411.5226337,SunCompany,0.00243,Niger
49ba6224,2021-12-06,27412.2807,SunSuper TV,Male,37.347,-0.094,Kenya,25219.29825,2192.982456,125,115,219.2982456,SunCompany,0.00912,MERU
49bc781a,2023-11-19,109649.1228,SunPump,Male,39.724,1.115,Kenya,93201.75439,16447.36842,400,340,274.122807,SunCompany,0.00912,WAJIR
49bdce32,2024-05-14,10964.91228,SunCookstove,Female,39.992,2.658,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,WAJIR
49bf76a4,2024-08-22,10964.91228,SunCookstove,Male,39.988,2.183,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,WAJIR
49bfca41,2022-03-06,10964.91228,SunCookstove,Female,37.9,2.4,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,MARSABIT
49c1a446,2024-09-29,10964.91228,SunClassic,Female,38.888,0.361,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,GARISSA
49c21f61,2023-04-20,10964.91228,SunClassic,Male,38.342,2.978,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,MARSABIT
49c3e48f,2024-07-29,10964.91228,SunClassic,Male,37.071,3.074,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,MARSABIT
49c5c6d8,2024-01-27,10964.91228,SunClassic,Female,38.989,3.103,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,MARSABIT
49c61d3e,2024-09-15,21929.82456,SunExtra + Radio,Male,35.304,-1.064,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,NAROK
49c65577,2024-04-22,10964.91228,SunClassic,Female,39.57,-1.511,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,TANA RIVER
49ca69b1,2023-08-29,109649.1228,SunPump,Female,36.391,-0.729,Kenya,93201.75439,16447.36842,400,340,274.122807,SunCompany,0.00912,NAKURU
49cf4d44,2023-02-22,21929.82456,SunExtra + Radio,Female,36.788,0.01,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,LAIKIPIA
49d08961,2021-12-22,10964.91228,SunCookstove,Female,38.238,1.225,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,ISIOLO
49d963e7,2022-12-04,82304.52675,SunExtra + Radio,Female,7.916,9.205,Nigeria,78189.30041,4115.226337,100,95,823.0452675,SunCompany,0.00243,Nasarawa
49ddd8dc,2024-06-27,10964.91228,SunClassic,Female,39.629,1.606,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,WAJIR
49e76df8,2024-09-19,10964.91228,SunClassic,Female,38.91,-1.059,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,KITUI
49e782a5,2022-07-08,21929.82456,SunExtra + Radio,Male,37.164,0.75,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,SAMBURU
49ea62f4,2023-01-16,16447.36842,SunClassic + Radio,Male,39.076,2.942,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,MARSABIT
49ea8ba2,2023-05-06,82304.52675,SunExtra + Radio,Female,6.025,7.878,Nigeria,78189.30041,4115.226337,100,95,823.0452675,SunCompany,0.00243,Kogi
49eaa17f,2024-02-18,10964.91228,SunClassic,Female,36.561,1.542,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,SAMBURU
49eb68c7,2024-07-17,10964.91228,SunClassic,Male,40.23,2.735,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,WAJIR
49ed017d,2023-08-23,41152.26337,SunClassic,Female,4.959,11.361,Nigeria,39094.65021,2057.613169,100,95,411.5226337,SunCompany,0.00243,Niger
49ed0255,2024-10-30,16447.36842,SunClassic + Radio,Male,38.247,-0.7,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,KITUI
49ed05fe,2024-08-20,61728.39506,SunClassic + Radio,Female,8.445,11.919,Nigeria,57613.16872,4115.226337,150,140,411.5226337,SunCompany,0.00243,Kano
49f4eeba,2022-03-23,10964.91228,SunClassic,Male,36.884,-0.809,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,MURANG'A
49f694ec,2024-09-16,21929.82456,SunExtra + Radio,Female,37.095,2.351,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,MARSABIT
49fdfee7,2024-02-14,10964.91228,SunClassic,Female,38.953,0.182,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,GARISSA
4a049552,2023-04-21,10964.91228,SunCookstove,Female,39.527,1.088,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,WAJIR
4a04f2a3,2021-09-19,10964.91228,SunClassic,Male,39.043,0.209,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,GARISSA
4a072363,2023-12-18,16447.36842,SunClassic + Radio,Male,39.48,1.804,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,WAJIR
4a088feb,2022-03-14,10964.91228,SunClassic,Female,39.331,2.411,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,WAJIR
4a0b0982,2024-08-20,41152.26337,SunClassic,Female,5.673,9.795,Nigeria,39094.65021,2057.613169,100,95,411.5226337,SunCompany,0.00243,Niger
4a0c137d,2022-07-06,10964.91228,SunClassic,Female,39.758,0.686,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,WAJIR
4a0e593f,2024-06-15,41152.26337,SunCookstove,Male,8.953,10.366,Nigeria,39094.65021,2057.613169,100,95,411.5226337,SunCompany,0.00243,Bauchi
4a0ef049,2024-08-25,10964.91228,SunCookstove,Male,37.09,0.084,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,LAIKIPIA
4a0f60d5,2024-02-04,10964.91228,SunClassic,Female,39.518,0.384,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,GARISSA
4a126b30,2023-09-08,27412.2807,SunSuper TV,Male,38.89,2.904,Kenya,25219.29825,2192.982456,125,115,219.2982456,SunCompany,0.00912,MARSABIT
4a129026,2023-03-23,10964.91228,SunClassic,Female,37.614,1.638,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,MARSABIT
4a13e88c,2022-10-01,10964.91228,SunClassic,Female,36.274,1.243,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,TURKANA
4a15ffbc,2024-06-22,102880.6584,SunSuper TV,Male,10.103,9.575,Nigeria,94650.20576,8230.452675,125,115,823.0452675,SunCompany,0.00243,Plateau
4a1775b4,2023-03-13,10964.91228,SunCookstove,Female,35.291,-1.088,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,NAROK
4a1d5fec,2022-03-24,10964.91228,SunClassic,Female,37.598,0.695,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,SAMBURU
4a20e35c,2024-03-03,102880.6584,SunSuper TV,Female,9.885,11.663,Nigeria,94650.20576,8230.452675,125,115,823.0452675,SunCompany,0.00243,Bauchi
4a22488c,2024-02-11,16447.36842,SunClassic + Radio,Male,39.016,2.098,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,WAJIR
4a2577e9,2023-12-22,10964.91228,SunCookstove,Male,35.362,-1.012,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,NAROK
4a274d2e,2024-03-06,82304.52675,SunExtra + Radio,Female,4.743,11.974,Nigeria,78189.30041,4115.226337,100,95,823.0452675,SunCompany,0.00243,Sokoto
4a2819cd,2022-07-07,10964.91228,SunClassic,Female,35.849,0.499,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,BARINGO
4a296cda,2024-08-07,21929.82456,SunExtra + Radio,Male,38.081,0.969,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,ISIOLO
4a2d2703,2024-02-01,10964.91228,SunClassic,Male,37.195,0.271,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,LAIKIPIA
4a2d9f3b,2023-08-28,102880.6584,SunSuper TV,Female,8.779,9.538,Nigeria,94650.20576,8230.452675,125,115,823.0452675,SunCompany,0.00243,Plateau
4a2da20f,2023-12-20,10964.91228,SunCookstove,Female,36.208,-1.364,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,KAJIADO
4a2f0079,2024-09-04,10964.91228,SunClassic,Female,39.245,2.045,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,WAJIR
4a30f664,2023-06-25,10964.91228,SunClassic,Male,35.262,0.436,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,UASIN GISHU
4a32e4aa,2024-08-01,21929.82456,SunExtra + Radio,Male,37.346,1.817,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,MARSABIT
4a34446c,2024-08-25,21929.82456,SunExtra + Radio,Female,35.782,-0.977,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,NAROK
4a373e9a,2022-09-20,10964.91228,SunClassic,Female,38.762,3.12,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,MARSABIT
4a386913,2024-04-06,41152.26337,SunClassic,Female,9.919,8.154,Nigeria,39094.65021,2057.613169,100,95,411.5226337,SunCompany,0.00243,Taraba
4a3e7524,2023-09-22,10964.91228,SunClassic,Male,37.676,-0.839,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,MACHAKOS
4a400976,2024-07-18,16447.36842,SunClassic + Radio,Male,35.546,-0.617,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,NAROK
4a401ac4,2022-12-27,10964.91228,SunClassic,Female,39.744,1.226,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,WAJIR
4a437c72,2024-01-19,10964.91228,SunClassic,Male,38.014,0.72,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,ISIOLO
4a45049c,2023-10-18,82304.52675,SunExtra + Radio,Male,6.994,9.044,Nigeria,78189.30041,4115.226337,100,95,823.0452675,SunCompany,0.00243,Federal Capital Territory
4a480166,2021-03-14,16447.36842,SunClassic + Radio,Female,37.041,-0.618,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,MURANG'A
4a482c26,2024-08-30,10964.91228,SunClassic,Female,36.24,2.323,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,TURKANA
4a4a6782,2022-10-28,16447.36842,SunClassic + Radio,Female,37.482,1.555,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,MARSABIT
4a50600c,2023-02-16,16447.36842,SunClassic + Radio,Female,35.783,-1.095,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,NAROK
4a50d8e7,2024-02-20,102880.6584,SunSuper TV,Male,6.564,10.253,Nigeria,94650.20576,8230.452675,125,115,823.0452675,SunCompany,0.00243,Niger
4a53bd21,2024-10-24,10964.91228,SunClassic,Female,35.733,-0.696,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,NAROK
4a599cb0,2023-07-26,10964.91228,SunClassic,Female,38.464,-0.105,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,TANA RIVER
4a60d2ec,2023-12-23,16447.36842,SunClassic + Radio,Female,36.507,0.988,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,SAMBURU
4a6187d6,2024-04-08,10964.91228,SunClassic,Female,37.907,2.189,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,MARSABIT
4a621804,2024-02-10,10964.91228,SunClassic,Female,37.682,2.145,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,MARSABIT
4a622f56,2021-02-06,411522.6337,SunPump,Female,10.217,12.062,Nigeria,349794.2387,61728.39506,400,340,1028.806584,SunCompany,0.00243,Bauchi
4a63a75e,2023-12-26,16447.36842,SunClassic + Radio,Male,39.406,-0.417,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,TANA RIVER
4a66c978,2024-08-25,21929.82456,SunExtra + Radio,Female,38.845,1.87,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,ISIOLO
4a671cbd,2024-02-16,16447.36842,SunClassic + Radio,Female,35.959,2.037,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,TURKANA
4a6e6de5,2023-03-29,16447.36842,SunClassic + Radio,Male,39.616,2.624,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,WAJIR
4a6e830f,2022-09-20,411522.6337,SunPump,Female,4.464,7.864,Nigeria,349794.2387,61728.39506,400,340,1028.806584,SunCompany,0.00243,Osun
4a6eda90,2023-10-11,16447.36842,SunClassic + Radio,Female,37.144,-1.136,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,KIAMBU
4a6eef5d,2024-09-24,16447.36842,SunClassic + Radio,Male,38.945,0.169,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,GARISSA
4a7a92c2,2021-09-05,16447.36842,SunClassic + Radio,Male,35.343,1.057,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,ELGEYO-MARAKWET
4a7b869d,2024-03-02,16447.36842,SunClassic + Radio,Female,38.441,2.856,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,MARSABIT
4a81e80b,2024-09-05,82304.52675,SunExtra + Radio,Female,4.489,10.781,Nigeria,78189.30041,4115.226337,100,95,823.0452675,SunCompany,0.00243,Niger
4a8d0a1c,2023-11-17,21929.82456,SunExtra + Radio,Female,37.16,1.655,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,SAMBURU
4a90904e,2024-09-18,21929.82456,SunExtra + Radio,Male,37.186,-1.544,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,MACHAKOS
4a90b2e6,2024-07-11,109649.1228,SunPump,Female,40.418,3.178,Kenya,93201.75439,16447.36842,400,340,274.122807,SunCompany,0.00912,MANDERA
4a95e7c3,2024-03-04,61728.39506,SunClassic + Radio,Male,10.866,9.733,Nigeria,57613.16872,4115.226337,150,140,411.5226337,SunCompany,0.00243,Bauchi
4a9b8c1c,2024-05-21,16447.36842,SunClassic + Radio,Male,35.864,-1.23,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,NAROK
4a9cdc6b,2023-05-14,10964.91228,SunClassic,Male,37.362,1.831,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,MARSABIT
4aa1d0f6,2023-10-11,21929.82456,SunExtra + Radio,Female,35.671,-0.646,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,NAKURU
4aa542f9,2024-09-12,102880.6584,SunSuper TV,Female,6.061,10.258,Nigeria,94650.20576,8230.452675,125,115,823.0452675,SunCompany,0.00243,Niger
4aa56e47,2022-02-28,21929.82456,SunExtra + Radio,Female,40.08,1.987,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,WAJIR
4aa74993,2023-05-04,41152.26337,SunClassic,Male,5.243,9.262,Nigeria,39094.65021,2057.613169,100,95,411.5226337,SunCompany,0.00243,Niger
4aaf5e26,2024-08-22,411522.6337,SunPump,Female,6.93,11.108,Nigeria,349794.2387,61728.39506,400,340,1028.806584,SunCompany,0.00243,Kaduna
4ab529b3,2023-10-24,16447.36842,SunClassic + Radio,Male,36.016,2.541,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,TURKANA
4abcb88e,2023-10-06,41152.26337,SunCookstove,Female,8.512,12.061,Nigeria,39094.65021,2057.613169,100,95,411.5226337,SunCompany,0.00243,Kano
4abdb434,2023-12-23,21929.82456,SunExtra + Radio,Female,36.345,2.433,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,TURKANA
4ac09ac4,2024-06-15,27412.2807,SunSuper TV,Male,36.434,1.667,Kenya,25219.29825,2192.982456,125,115,219.2982456,SunCompany,0.00912,TURKANA
4ac2a420,2024-10-01,10964.91228,SunClassic,Female,35.695,-0.593,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,NAKURU
4ac732b3,2023-07-12,102880.6584,SunSuper TV,Male,8.663,10.508,Nigeria,94650.20576,8230.452675,125,115,823.0452675,SunCompany,0.00243,Kaduna
4ac938e6,2024-01-21,16447.36842,SunClassic + Radio,Female,36.216,-0.858,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,NAKURU
4acac64f,2023-06-03,109649.1228,SunPump,Female,37.314,1.761,Kenya,93201.75439,16447.36842,400,340,274.122807,SunCompany,0.00912,MARSABIT
4acbd196,2021-04-06,10964.91228,SunClassic,Female,38.197,0.514,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,ISIOLO
4accbc61,2022-12-08,10964.91228,SunCookstove,Male,38.353,-0.721,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,KITUI
4acdee90,2022-08-06,10964.91228,SunCookstove,Female,39.485,2.302,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,WAJIR
4acf6ac4,2023-04-22,411522.6337,SunPump,Female,10.005,9.117,Nigeria,349794.2387,61728.39506,400,340,1028.806584,SunCompany,0.00243,Plateau
4ad3560a,2023-08-19,10964.91228,SunClassic,Female,35.395,1.066,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,ELGEYO-MARAKWET
4ad44002,2023-11-06,10964.91228,SunClassic,Male,39.501,-0.544,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,TANA RIVER
4ad5bbb0,2023-07-17,41152.26337,SunClassic,Female,8.046,7.759,Nigeria,39094.65021,2057.613169,100,95,411.5226337,SunCompany,0.00243,Benue
4ad5c46d,2024-09-27,16447.36842,SunClassic + Radio,Female,36.009,1.278,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,BARINGO
4ae54d23,2021-11-03,10964.91228,SunClassic,Female,35.83,0.977,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,BARINGO
4ae7543d,2023-05-26,10964.91228,SunCookstove,Male,37.249,3.257,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,MARSABIT
4ae7fb9e,2021-06-26,10964.91228,SunClassic,Female,38.848,2.743,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,MARSABIT
4ae946d8,2021-09-28,16447.36842,SunClassic + Radio,Female,36.435,-0.555,Kenya,15350.87719,1096.491228,150,140,109.6491228,SunCompany,0.00912,NYANDARUA
4aed1165,2021-02-19,102880.6584,SunSuper TV,Male,8.728,11.99,Nigeria,94650.20576,8230.452675,125,115,823.0452675,SunCompany,0.00243,Kano
4aede42f,2023-07-04,109649.1228,SunPump,Male,35.499,2.131,Kenya,93201.75439,16447.36842,400,340,274.122807,SunCompany,0.00912,TURKANA
4aee4cda,2023-06-05,102880.6584,SunSuper TV,Female,6.434,10.775,Nigeria,94650.20576,8230.452675,125,115,823.0452675,SunCompany,0.00243,Kaduna
4af0d640,2023-02-23,10964.91228,SunClassic,Female,37.856,2.379,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,MARSABIT
4af12061,2024-06-04,411522.6337,SunPump,Male,11.392,9.649,Nigeria,349794.2387,61728.39506,400,340,1028.806584,SunCompany,0.00243,Gombe
4af72898,2023-10-07,21929.82456,SunExtra + Radio,Female,38.794,0.809,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,ISIOLO
4af81ed7,2024-04-26,10964.91228,SunClassic,Male,39.713,0.737,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,WAJIR
4b0399fc,2024-03-09,10964.91228,SunCookstove,Male,37.676,-1.144,Kenya,10416.66667,548.245614,100,95,109.6491228,SunCompany,0.00912,KITUI
4b0f3537,2022-12-21,82304.52675,SunExtra + Radio,Female,10.69,8.083,Nigeria,78189.30041,4115.226337,100,95,823.0452675,SunCompany,0.00243,Taraba
4b10e90e,2024-07-23,41152.26337,SunCookstove,Male,10.314,8.019,Nigeria,39094.65021,2057.613169,100,95,411.5226337,SunCompany,0.00243,Taraba
4b1393aa,2024-01-28,82304.52675,SunExtra + Radio,Female,8.698,9.042,Nigeria,78189.30041,4115.226337,100,95,823.0452675,SunCompany,0.00243,Nasarawa
4b16286c,2022-12-29,21929.82456,SunExtra + Radio,Male,40.507,-1.052,Kenya,20833.33333,1096.491228,100,95,219.2982456,SunCompany,0.00912,GARISSA
